date,symbol,operation,operation_type,base_asset,threshold,maker/spot_executed_price,taker/swap_executed_price,maker/spot_executed_qty,executed_volume,gain_vs_threshold,actual_return_rate,hold_duration_sec,year,month,day,hour
2026-03-03 23:06:32,GPSUSDT,open2,OPEN,GPS,-0.0016767614126605,0.00907,0.009053,1656.0,14.991768,-0.0001975495024442,-0.11781610726045409,10.442,2026,3,3,23
2026-03-03 23:06:53,ZECUSDT,open2,OPEN,ZEC,-0.0004797663488179,219.82,219.92373333333333,0.075,16.4865,8.0876820316e-06,0.016857543367781634,0.157,2026,3,3,23
2026-03-03 23:07:00,FORMUSDT,open2,OPEN,FORM,-0.0006554776296356,0.3332,0.3329,31.9,10.61951,-0.000244882514422,-0.37359400740821264,-1772579220.156,2026,3,3,23
2026-03-03 23:07:00,ZECUSDT,open2,OPEN,ZEC,-0.0004797663488179,219.9,220.0,0.028,6.1572,2.52208942725e-05,0.05256911897768978,4.424,2026,3,3,23
2026-03-03 23:07:03,FORMUSDT,open2,OPEN,FORM,-0.0006554776296356,0.3328,0.3327,60.1,19.99527,0.0003549968604048,0.541585012751928,0.01,2026,3,3,23
2026-03-03 23:07:05,FORMUSDT,open2,OPEN,FORM,-0.0007380776296356,0.3331,0.3335,60.1,20.01931,-0.0004613226702144,-0.6250327224280756,0.234,2026,3,3,23
2026-03-03 23:07:09,FORMUSDT,open2,OPEN,FORM,-0.0007380776296356,0.3334,0.333821926910299,30.1,10.03534,-0.0005258504598226,-0.7124595553481553,-1772579229.639,2026,3,3,23
2026-03-03 23:07:11,GPSUSDT,open2,OPEN,GPS,-0.0016767614126605,0.00908,0.009061,1967.0,17.822987,-0.0004157496005553,-0.24794797722332745,12.783,2026,3,3,23
2026-03-03 23:07:18,RLCUSDT,open2,OPEN,RLC,-0.0008760261969724,0.362,0.3617,15.2,5.5024,4.72969152045e-05,0.05399029774219198,0.006,2026,3,3,23
2026-03-03 23:07:21,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.18,220.32,0.028,6.16504,-0.0001558785268108,-0.32504432330730587,0.203,2026,3,3,23
2026-03-03 23:07:22,GPSUSDT,open2,OPEN,GPS,-0.0014962962363677,0.00908,0.009068,606.0,5.50248,0.000174710333284,0.11676186107913637,0.005,2026,3,3,23
2026-03-03 23:07:22,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.28,220.4,0.028,6.16784,-6.49037756816e-05,-0.13534002584025687,-1772579241.745,2026,3,3,23
2026-03-03 23:07:24,GPSUSDT,open2,OPEN,GPS,-0.0014962962363677,0.00908,0.009069,606.0,5.50248,0.0002848424918743,0.19036503932253612,0.005,2026,3,3,23
2026-03-03 23:07:27,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.28,220.45725274725277,0.091,20.04548,-0.0003244623723935,-0.6765823005328865,-1772579245.9,2026,3,3,23
2026-03-03 23:07:34,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.28,220.39,0.028,6.16784,-1.95543707453e-05,-0.0407755791426035,-1772579254.32,2026,3,3,23
2026-03-03 23:07:34,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.33,220.43214285714285,0.028,6.16924,1.61853217323e-05,0.03375029940058416,-1772579254.465,2026,3,3,23
2026-03-03 23:07:41,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.16,220.2745054945055,0.091,20.03456,-4.02700661864e-05,-0.08397280036516165,-1772579261.036,2026,3,3,23
2026-03-03 23:07:41,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.24,220.33,0.06,13.2144,7.10826423155e-05,0.14822445299589615,0.005,2026,3,3,23
2026-03-03 23:07:57,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.29,220.42,0.06,13.2174,-0.000110222307157,-0.22984009392584795,0.351,2026,3,3,23
2026-03-03 23:08:01,GPSUSDT,open2,OPEN,GPS,-0.0014962962363677,0.00908,0.009071,606.0,5.50248,0.0005051068090549,0.33757139580933554,0.006,2026,3,3,23
2026-03-03 23:08:06,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.26,220.39,0.091,20.04366,-0.0001103025898115,-0.23000750262311478,-1772579283.771,2026,3,3,23
2026-03-03 23:08:16,ZECUSDT,open2,OPEN,ZEC,-0.0004795608341187,220.29,220.43,0.074,16.30146,-0.0001555614269165,-0.32438309354928624,1.711,2026,3,3,23
2026-03-03 23:08:23,GPSUSDT,open2,OPEN,GPS,-0.0016767614126605,0.00907,0.0090414,1225.0,11.075715,-0.0014764910680451,-0.8805612157440854,72.532,2026,3,3,23
2026-03-03 23:08:24,GPSUSDT,open2,OPEN,GPS,-0.0014924450296074,0.00905,0.009042,608.0,5.5024,0.0006084671290549,0.4076981845120033,0.006,2026,3,3,23
2026-03-03 23:08:30,ZECUSDT,open2,OPEN,ZEC,-0.0004804261667271,220.34,220.42,0.091,20.05094,0.0001174826951728,0.24453850208274472,-1772579304.781,2026,3,3,23
2026-03-03 23:08:37,NOMUSDT,open2,OPEN,NOM,-0.0014213868669977,0.00354,0.003535,2940.0,10.4076,8.9574884667e-06,0.006301935577623776,0.004,2026,3,3,23
2026-03-03 23:08:39,GPSUSDT,open2,OPEN,GPS,-0.0014924450296074,0.00905,0.009038,608.0,5.5024,0.0001664781787786,0.11154727676797145,0.005,2026,3,3,23
2026-03-03 23:08:40,DUSDT,open2,OPEN,D,-0.0011184692087587,0.00709,0.007075,2549.0,18.034175,-0.0009971866445557,-0.8915637880298897,57.594,2026,3,3,23
2026-03-03 23:08:43,NOMUSDT,open2,OPEN,NOM,-0.0014213868669977,0.00354,0.003535,2291.0,8.11014,8.9574884667e-06,0.006301935577623776,0.006,2026,3,3,23
2026-03-03 23:08:45,ZECUSDT,open2,OPEN,ZEC,-0.0004804261667271,220.42,220.5,0.091,20.05822,0.0001176143753438,0.24481259242194722,1.757,2026,3,3,23
2026-03-03 23:08:46,ZECUSDT,open2,OPEN,ZEC,-0.0004804261667271,220.42,220.55,0.091,20.05822,-0.0001090093354265,-0.22690132839583937,-1772579325.588,2026,3,3,23
2026-03-03 23:08:48,GPSUSDT,open2,OPEN,GPS,-0.00167181287568,0.00903,0.0090143,2215.0,19.9666745,-6.68360722711e-05,-0.039978201653647884,24.671,2026,3,3,23
2026-03-03 23:08:49,GPSUSDT,open2,OPEN,GPS,-0.00175441287568,0.009027,0.00904,1746.0,15.761142,0.0003163597783349,0.18032230766220342,0.011,2026,3,3,23
2026-03-03 23:08:52,JTOUSDT,close2,CLOSE,JTO,-0.0014919982585836,0.2765,0.2768,53.0,14.6545,-0.0004081832296819,-0.27358157245397924,-1772579332.848,2026,3,3,23
2026-03-03 23:08:59,GPSUSDT,open2,OPEN,GPS,-0.00167181287568,0.00904,0.009018,937.0,8.449866,-0.0007618154429039,-0.4556822440992602,8.437,2026,3,3,23
2026-03-03 23:09:00,GPSUSDT,open2,OPEN,GPS,-0.0014924450296074,0.00904,0.009032,1168.0,10.55872,0.000607489277395,0.407042983388678,0.006,2026,3,3,23
2026-03-03 23:09:03,GPSUSDT,open2,OPEN,GPS,-0.0014924450296074,0.00905,0.009039,608.0,5.5024,0.0002769754163477,0.18558500370399617,0.003,2026,3,3,23
2026-03-03 23:09:11,FORMUSDT,close2,CLOSE,FORM,-0.0016437938569883,0.3373,0.3374,29.6,9.98408,-0.0013474097431768,-0.8196950836922312,0.005,2026,3,3,23
2026-03-03 23:09:11,FORMUSDT,open2,OPEN,FORM,-0.0006681612654093,0.3374,0.3372,17.8,6.00216,7.53930377863e-05,0.11283658854440773,0.009,2026,3,3,23
2026-03-03 23:09:30,GPSUSDT,open2,OPEN,GPS,-0.0014889489011933,0.00906,0.009047,1657.0,15.01242,5.40703139968e-05,0.03631441881817838,0.005,2026,3,3,23
2026-03-03 23:09:32,GPSUSDT,open2,OPEN,GPS,-0.0014889489011933,0.00906,0.009049,708.0,6.41448,0.0002748208658732,0.18457373900000743,0.004,2026,3,3,23
2026-03-03 23:09:34,ZECUSDT,open2,OPEN,ZEC,-0.0004822913693543,220.42,220.55,0.06,13.2252,-0.0001071441327993,-0.22215643821855327,-1772579373.494,2026,3,3,23
2026-03-03 23:09:34,ZECUSDT,open2,OPEN,ZEC,-0.0004822913693543,220.47,220.55,0.091,20.06277,0.0001195618295674,0.2479037303269006,-1772579374.421,2026,3,3,23
2026-03-03 23:09:35,ZECUSDT,open2,OPEN,ZEC,-0.0004822913693543,220.48,220.55,0.091,20.06368,0.0001649030220407,0.34191576403590845,1.185,2026,3,3,23
2026-03-03 23:09:35,GPSUSDT,open2,OPEN,GPS,-0.0017519952477554,0.009045,0.0090575723327305,1106.0,10.00377,0.0003639486201697,0.20773379416181595,0.492,2026,3,3,23
2026-03-03 23:09:36,LDOUSDT,close2,CLOSE,LDO,-0.0012954694427458,0.3048,0.3046,78.0,23.7744,-0.0006393014637432,-0.4934901917780281,0.011,2026,3,3,23
2026-03-03 23:09:37,GPSUSDT,open2,OPEN,GPS,-0.0014889489011933,0.00906,0.009049,755.0,6.8403,0.0002748208658732,0.18457373900000743,0.005,2026,3,3,23
2026-03-03 23:09:37,GPSUSDT,open2,OPEN,GPS,-0.0014889489011933,0.00906,0.009049,653.0,5.91618,0.0002748208658732,0.18457373900000743,0.005,2026,3,3,23
2026-03-03 23:09:42,GPSUSDT,open2,OPEN,GPS,-0.0017519952477554,0.009056,0.00907,1319.0,11.944864,0.000208445082375,0.11897582635686547,0.011,2026,3,3,23
2026-03-03 23:09:44,SCRTUSDT,open2,OPEN,SCRT,-0.0017760319562552,0.0733,0.0735,273.0,20.0109,-0.0009450564791188,-0.5321168213163636,-1772579191.031,2026,3,3,23
2026-03-03 23:09:55,ZECUSDT,open2,OPEN,ZEC,-0.0004822913693543,220.44,220.53,0.047,10.36068,7.41836289108e-05,0.15381496254042099,-1772579395.387,2026,3,3,23
2026-03-03 23:09:58,ZECUSDT,open2,OPEN,ZEC,-0.0004822913693543,220.47,220.55,0.056,8.15739,0.0001195618295674,0.2479037303269006,-1772579395.8,2026,3,3,23
2026-03-03 23:10:00,GPSUSDT,open2,OPEN,GPS,-0.0014889489011933,0.00907,0.009057,1542.0,13.98594,5.56523190544e-05,0.037376916702647166,0.004,2026,3,3,23
2026-03-03 23:10:52,DUSDT,open2,OPEN,D,-0.0011208086217237,0.0071,0.007086,1538.0,10.898268,-0.0008510223641917,-0.7592931993000789,13.004,2026,3,3,23
2026-03-03 23:11:06,SFPUSDT,open2,OPEN,SFP,-0.0013315735852063,0.2743,0.2749,36.0,9.8748,-0.0008510382736514,-0.639122225843455,29.524,2026,3,3,23
2026-03-03 23:11:06,NOMUSDT,open2,OPEN,NOM,-0.0014211531270121,0.00354,0.003535,1974.0,6.98796,8.723748481e-06,0.006138500007624952,0.01,2026,3,3,23
2026-03-03 23:11:07,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,141.0,10.3776,7.86367424079e-05,0.05471019974525782,0.009,2026,3,3,23
2026-03-03 23:11:07,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,165.0,12.144,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:07,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,191.0,14.0576,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:08,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,305.0,22.448,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:08,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,201.0,14.7936,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:08,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,84.0,6.1824,7.86367424079e-05,0.05471019974525782,0.006,2026,3,3,23
2026-03-03 23:11:08,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,183.0,13.4688,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:09,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,75.0,5.52,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:09,QTUMUSDT,open2,OPEN,QTUM,-0.0012055750794351,0.917,0.916,11.8,10.8206,0.0001150625385408,0.09544203468000949,0.005,2026,3,3,23
2026-03-03 23:11:09,SCRTUSDT,open2,OPEN,SCRT,-0.0014373323945818,0.0736,0.0735,249.0,18.3264,7.86367424079e-05,0.05471019974525782,0.005,2026,3,3,23
2026-03-03 23:11:11,ETHUSDT,open2,OPEN,ETH,-0.0002840683527307,1996.73,1997.09,0.011,21.96403,0.000103806071111,0.3654263845765646,0.029,2026,3,3,23
2026-03-03 23:11:12,PEOPLEUSDT,open2,OPEN,PEOPLE,-0.0001645049352628,0.00663,0.00663,3150.0,20.8845,0.0001645049352628,1.0,0.004,2026,3,3,23
2026-03-03 23:11:16,NOMUSDT,open2,OPEN,NOM,-0.0014211531270121,0.00354,0.003535,1554.0,5.50116,8.723748481e-06,0.006138500007624952,0.005,2026,3,3,23
2026-03-03 23:11:17,FLUXUSDT,open2,OPEN,FLUX,-0.0010881447073826,0.0598,0.05975,335.0,20.01625,0.0002520243060448,0.23160918243219128,0.527,2026,3,3,23
2026-03-03 23:11:20,FORMUSDT,open2,OPEN,FORM,-0.0007032262566843,0.3386,0.3382,17.8,6.01996,-0.0004781086517622,-0.6798788401566153,0.007,2026,3,3,23
2026-03-03 23:11:22,NOMUSDT,open2,OPEN,NOM,-0.0014211531270121,0.00354,0.003535,2028.0,7.17912,8.723748481e-06,0.006138500007624952,0.005,2026,3,3,23
2026-03-03 23:11:26,DEXEUSDT,open2,OPEN,DEXE,-0.0011934894172952,3.465,3.469,5.77,19.99305,4.04193682897e-05,0.03386654938365708,-1772579481.959,2026,3,3,23
2026-03-03 23:11:29,FORMUSDT,open2,OPEN,FORM,-0.0008063137220709,0.3388,0.339,29.6,10.02848,0.000216343220596,0.2683114706771376,-1772579489.357,2026,3,3,23
2026-03-03 23:11:29,SFPUSDT,open2,OPEN,SFP,-0.0013315735852063,0.2746,0.2752,27.0,7.4142,-0.0008486589729331,-0.6373353920216266,3.43,2026,3,3,23
2026-03-03 23:11:50,PYTHUSDT,close2,CLOSE,PYTH,-0.0013854931859446,0.0489,0.04882,294.0,14.3766,0.0002504986340962,0.18080105816284858,0.005,2026,3,3,23
2026-03-03 23:11:50,PEOPLEUSDT,open2,OPEN,PEOPLE,-0.0001169869294376,0.00664,0.00663,2520.0,16.7328,-0.0013890371669478,-11.873438969852634,0.005,2026,3,3,23
2026-03-03 23:11:50,PEOPLEUSDT,open2,OPEN,PEOPLE,-0.0001169869294376,0.00664,0.00664,2041.0,13.55224,0.0001169869294376,1.0,0.004,2026,3,3,23
2026-03-03 23:11:51,HUMAUSDT,close2,CLOSE,HUMA,-0.002885057070111,0.01307,0.013044,459.0,5.987196,-0.0008957686232862,-0.3104855819201303,-1772579511.043,2026,3,3,23
2026-03-03 23:12:01,TLMUSDT,open2,OPEN,TLM,-0.0015456766332741,0.001673,0.001676,11948.0,19.989004,-0.0002442995003774,-0.1580534344107391,0.108,2026,3,3,23
2026-03-03 23:12:02,FORMUSDT,open2,OPEN,FORM,-0.0007237137220709,0.3383,0.3378,31.9,10.77582,-0.0007542644038527,-1.0422137660930064,-1772579522.377,2026,3,3,23
2026-03-03 23:12:04,FORMUSDT,open2,OPEN,FORM,-0.0008063137220709,0.3382,0.3386,29.6,10.01072,-0.0003750211863755,-0.46510579704920857,-1772579524.031,2026,3,3,23
2026-03-03 23:12:05,DEXEUSDT,open2,OPEN,DEXE,-0.0011963170907364,3.467,3.471,5.77,20.00459,4.39114439487e-05,0.03670552254809806,3.22,2026,3,3,23
2026-03-03 23:12:05,PEOPLEUSDT,open2,OPEN,PEOPLE,-0.0001169869294376,0.00664,0.00664,904.0,6.00256,0.0001169869294376,1.0,0.003,2026,3,3,23
2026-03-03 23:12:06,WUSDT,open2,OPEN,W,-0.0002584613628824,0.0186,0.01859,3222.5,59.9385,-0.0002791730457197,-1.0801345416054462,0.004,2026,3,3,23
2026-03-03 23:12:12,LPTUSDT,close2,CLOSE,LPT,-0.001523075764271,2.309,2.306,8.7,20.0622,-0.0002238120137296,-0.1469473935439611,0.254,2026,3,3,23
2026-03-03 23:12:13,XVGUSDT,open2,OPEN,XVG,-0.0012523221904962,0.005507,0.005515,3630.0,19.99041,-0.0001982671114076,-0.15831957056437834,0.92,2026,3,3,23
2026-03-03 23:12:13,NEIROUSDT,close2,CLOSE,NEIRO,-0.0013635318140693,6.898e-05,6.889e-05,86982.0,5.99218998,-5.88058065309e-05,-0.043127564699353076,0.228,2026,3,3,23
2026-03-03 23:12:13,SOLUSDT,open2,OPEN,SOL,-0.0001132092983415,87.26805494505494,87.17,1.82,158.82786,-0.0010103971016943,-8.925036339739515,0.007,2026,3,3,23
2026-03-03 23:12:13,FORMUSDT,open2,OPEN,FORM,-0.0008063137220709,0.3385,0.3389,39.6,13.4046,-0.0003739754487758,-0.46380886066939087,-1772579532.358,2026,3,3,23
2026-03-03 23:12:13,SCRTUSDT,open2,OPEN,SCRT,-0.0014276511195923,0.0736,0.0735,139.0,10.2304,6.89554674184e-05,0.048299942802616846,0.005,2026,3,3,23
2026-03-03 23:12:13,ZECUSDT,open2,OPEN,ZEC,-0.0002201449215486,222.25,222.15,0.1,22.225,-0.0002297988354817,-1.0438525397960123,0.004,2026,3,3,23
2026-03-03 23:12:15,NOMUSDT,open2,OPEN,NOM,-0.0015984463607581,0.00354,0.003539,1780.0,6.29942,0.0013159604850519,0.8232747231053631,17.418,2026,3,3,23
2026-03-03 23:12:18,XVGUSDT,open2,OPEN,XVG,-0.0011697221904962,0.005511,0.005503,3630.0,19.97589,-0.0002819199797088,-0.24101447506027787,3.002,2026,3,3,23
2026-03-03 23:12:27,SCRTUSDT,open2,OPEN,SCRT,-0.0014276511195923,0.0737,0.0736,147.0,10.8339,7.07990164715e-05,0.04959125902672801,0.005,2026,3,3,23
2026-03-03 23:12:46,GPSUSDT,open2,OPEN,GPS,-0.00167181287568,0.00902,0.009005,2218.0,19.97309,8.8417005137e-06,0.005288690284852419,227.419,2026,3,3,23
2026-03-03 23:12:48,GPSUSDT,open2,OPEN,GPS,-0.0016642620277355,0.00902,0.008997,2218.0,19.955346,-0.0008856271075194,-0.5321440330669805,1.825,2026,3,3,23
2026-03-03 23:12:53,KNCUSDT,open2,OPEN,KNC,-0.0015408855980141,0.1381,0.1383,145.0,20.0245,9.47540000387e-05,0.061493208944790816,-1772579573.321,2026,3,3,23
2026-03-03 23:13:03,XVGUSDT,open2,OPEN,XVG,-0.0011701860106923,0.005507,0.005486,2522.0,13.835692,-0.002643142480319,-2.258737035110577,9.92,2026,3,3,23
2026-03-03 23:13:07,PEOPLEUSDT,open2,OPEN,PEOPLE,-0.0002992170757257,0.00663,0.00663,2972.0,19.70436,0.0002992170757257,1.0,76.864,2026,3,3,23
2026-03-03 23:13:08,FORMUSDT,open2,OPEN,FORM,-0.0008236200700391,0.3405,0.3411,58.8,20.0214,-0.0009353948815879,-1.135711617060878,-1772579588.413,2026,3,3,23
2026-03-03 23:13:39,ANKRUSDT,open2,OPEN,ANKR,-0.0012307453158128,0.00413,0.004125,4843.0,19.977375,2.00915627862e-05,0.016324711967667552,5.469,2026,3,3,23
2026-03-03 23:14:05,DEXEUSDT,open2,OPEN,DEXE,-0.0011255372470786,3.466,3.46,5.78,19.9988,-0.0006055648879473,-0.5380229659383376,19.445,2026,3,3,23
2026-03-03 23:14:05,JOEUSDT,open2,OPEN,JOE,-0.0011871897511129,0.0407,0.04064,492.0,19.99488,-0.0002870117230885,-0.2417572446354497,70.105,2026,3,3,23
2026-03-03 23:14:10,ALTUSDT,open2,OPEN,ALT,-0.0012985254355087,0.00741,0.007403,1350.0,9.99405,0.0003538560697867,0.2725060750527972,0.092,2026,3,3,23
2026-03-03 23:15:02,PEOPLEUSDT,open2,OPEN,PEOPLE,-9.06302431224e-05,0.00661,0.00661,3046.0,20.13406,9.06302431224e-05,1.0,0.004,2026,3,3,23
2026-03-03 23:15:02,PEOPLEUSDT,open2,OPEN,PEOPLE,-9.06302431224e-05,0.00661,0.00661,868.0,5.73748,9.06302431224e-05,1.0,0.005,2026,3,3,23
2026-03-03 23:15:24,PEOPLEUSDT,open2,OPEN,PEOPLE,-9.06302431224e-05,0.0066,0.0066,3150.0,20.79,9.06302431224e-05,1.0,0.004,2026,3,3,23
2026-03-03 23:15:24,PEOPLEUSDT,open2,OPEN,PEOPLE,-9.06302431224e-05,0.0066,0.0066,1542.0,10.1772,9.06302431224e-05,1.0,0.005,2026,3,3,23
2026-03-03 23:15:30,FORMUSDT,open2,OPEN,FORM,-0.0009149826651349,0.3394,0.3395943502824858,17.7,6.00738,0.0003426813817826,0.374522266749258,-1772579729.864,2026,3,3,23
2026-03-03 23:15:31,DUSDT,open2,OPEN,D,-0.0011233543776969,0.0071,0.007091,2817.0,19.975347,-0.0001442512561058,-0.12841117546676925,85.025,2026,3,3,23
2026-03-03 23:16:09,SCRTUSDT,open2,OPEN,SCRT,-0.0016175517056554,0.0734,0.0732,273.0,19.9836,-0.0011072439346715,-0.6845184180513517,303.186,2026,3,3,23
2026-03-03 23:16:09,ANKRUSDT,open2,OPEN,ANKR,-0.0012260382789458,0.00412,0.004115,4855.0,19.978325,1.24460459361e-05,0.01015143340124881,0.536,2026,3,3,23
2026-03-03 23:16:13,RDNTUSDT,open2,OPEN,RDNT,-0.0012111066138846,0.00535,0.005345,3739.0,19.984955,0.0002765271746322,0.22832603790779796,39.404,2026,3,3,23
2026-03-03 23:16:22,DUSKUSDT,close2,CLOSE,DUSK,-0.0019748548043942,0.0874,0.08722,104.0,9.0896,8.46417631114e-05,0.04285973982647521,0.004,2026,3,3,23
2026-03-03 23:16:23,DUSKUSDT,close2,CLOSE,DUSK,-0.0019748548043942,0.0874,0.08723,63.0,5.5062,-2.9774712861e-05,-0.015076912386039233,0.005,2026,3,3,23
2026-03-03 23:16:53,DEXEUSDT,close2,CLOSE,DEXE,-0.0018547082301338,3.466,3.459,3.57,12.34863,0.0001649109273964,0.08891475473988877,0.012,2026,3,3,23
2026-03-03 23:17:19,FORMUSDT,open2,OPEN,FORM,-0.0008297252056643,0.3386,0.3382,17.8,6.01996,-0.0003516097027821,-0.4237664474717168,0.006,2026,3,3,23
2026-03-03 23:17:20,SCRTUSDT,open2,OPEN,SCRT,-0.001439542210078,0.0734,0.0733,82.0,6.0188,7.71443899145e-05,0.05358952962575513,0.004,2026,3,3,23
2026-03-03 23:17:47,FORMUSDT,open2,OPEN,FORM,-0.0009123252056643,0.3394,0.3399,37.9,12.86326,-0.0005586956828322,-0.6123865474322739,-1772579867.667,2026,3,3,23
2026-03-03 23:18:06,TWTUSDT,close2,CLOSE,TWT,-0.0016878588260421,0.4833,0.484,21.0,10.1493,-0.0002415778343066,-0.14312680099738057,3.617,2026,3,3,23
2026-03-03 23:18:09,RLCUSDT,open2,OPEN,RLC,-0.0010572922780009,0.362,0.3614,55.3,19.98542,-0.0006001662855349,-0.5676446315012141,456.895,2026,3,3,23
2026-03-03 23:18:12,FORMUSDT,open2,OPEN,FORM,-0.0009243296379156,0.3411,0.3416775862068965,46.4,15.82704,-0.0007661125514845,-0.8288304518852324,0.005,2026,3,3,23
2026-03-03 23:18:25,FORMUSDT,open2,OPEN,FORM,-0.0006593241258737,0.3411,0.3409,28.4,9.68724,7.29858086647e-05,0.11069791897571354,0.005,2026,3,3,23
2026-03-03 23:18:26,TWTUSDT,close2,CLOSE,TWT,-0.0016878588260421,0.4829,0.4836,21.0,10.1409,-0.0002403815721132,-0.14241805558873455,15.986,2026,3,3,23
2026-03-03 23:18:27,DUSKUSDT,close2,CLOSE,DUSK,-0.0019121304438766,0.0879,0.08769,115.0,10.08435,0.0004769480544168,0.2494328020058343,5.706,2026,3,3,23
2026-03-03 23:18:33,JTOUSDT,close2,CLOSE,JTO,-0.0015260578318922,0.2766,0.2769,37.0,10.2342,-0.0004426342132573,-0.2900507464441672,6.548,2026,3,3,23
2026-03-03 23:18:38,FORMUSDT,open2,OPEN,FORM,-0.0008417296379156,0.3414,0.3411,58.6,19.98846,-3.70049842284e-05,-0.04396302869890211,0.05,2026,3,3,23
2026-03-03 23:18:59,DUSKUSDT,close2,CLOSE,DUSK,-0.0019757486012384,0.088,0.08782,131.0,11.528,6.97059442161e-05,0.03528077619410095,0.006,2026,3,3,23
2026-03-03 23:20:19,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08762,280.0,24.584,8.17205988926e-05,0.04151639768598416,0.005,2026,3,3,23
2026-03-03 23:20:20,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,230.0,20.194,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:21,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,219.0,19.2282,0.0001956158152936,0.09937841977969793,0.006,2026,3,3,23
2026-03-03 23:20:21,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,140.0,12.292,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:22,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,141.0,12.3798,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:24,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,359.0,31.5202,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:24,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,205.0,17.999,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:24,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,63.0,5.5314,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:26,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,91.0,7.9898,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:27,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,63.0,5.5314,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:28,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,148.0,12.9944,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:29,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,71.0,6.2338,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:30,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,465.0,40.827,0.0001956158152936,0.09937841977969793,0.005,2026,3,3,23
2026-03-03 23:20:30,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08761,251.0,22.0378,0.0001956158152936,0.09937841977969793,0.004,2026,3,3,23
2026-03-03 23:20:31,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.08759,276.0,24.2328,0.0004234062480954,0.21510246396702384,0.005,2026,3,3,23
2026-03-03 23:20:32,DUSKUSDT,close2,CLOSE,DUSK,-0.0019683932963237,0.0878,0.0876,494.0,43.3732,0.0003095110316945,0.1572404418733609,0.004,2026,3,3,23
